BID,batteryCapacity,batteryType,curState,grant,manufacturer,mileage_max,model,numCharge,region,startDate,totalDistance,type,warranty_distance,warranty_year
4376,6.77,BEV,inspection,450,Renault,60.8,twizy,325,Gyunggi,2016-8-28,934926084,compact,120000,7
2775,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,604,Gwangju,2014-1-25,547810486,sedan,200000,10
23639,33.18,BEV,inspection,1091,BMW,208.2,i3_18,183,Daejeon,2015-5-20,98062284,sedan,100000,8
19330,18.8,BEV,using,807,BMW,132.0,i3_17,323,ChungNam,2016-3-20,496090927,sedan,100000,8
14547,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,84,Jeju,2014-1-26,461547161,sedan,140000,5
13421,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,531,Jeju,2013-5-28,293393085,sedan,140000,5
1521,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,559,Daejeon,2013-7-27,1241319487,sedan,140000,5
19332,28.08,PHEV,using,1127,Hyundai,191.2,ionic_2017,409,JeonNam,2013-3-25,1460227167,sedan,200000,10
18423,23.76,BEV,using,849,Nissan,132.8,LEAF,157,GyeongBuk,2017-8-24,628694586,sedan,100000,6
7261,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,44,Seoul,2016-2-30,371919446,sedan,140000,7
11619,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,302,Incheon,2015-3-27,1186725062,sedan,140000,5
19029,35.94,PHEV,using,1017,Renault,212.7,sm3_18,333,Jeju,2014-6-24,402521500,sedan,140000,7
9040,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,419,Seoul,2014-1-28,478712347,sedan,140000,5
2233,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,105,Gyunggi,2013-2-27,383292984,sedan,140000,7
153,7.25,BEV,waiting,450,Dechang,60.8,danigo,464,Seoul,2015-9-19,756204888,compact,150000,5
23822,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,88,JeonBuk,2013-6-17,990353510,sedan,200000,10
15764,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,240,Gyunggi,2017-9-28,986182058,sedan,140000,5
1617,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,555,Daejeon,2013-2-19,1534126386,sedan,200000,10
16317,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,359,Gyunggi,2017-4-23,1669660387,sedan,200000,10
11040,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,396,Seoul,2016-8-26,374360700,sedan,140000,5
12586,18.8,BEV,manufacture,807,BMW,132.0,i3_17,528,Jeju,2015-8-25,269181014,sedan,100000,8
2387,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,624,Jeju,2017-5-27,624386481,sedan,140000,5
20987,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,22,Seoul,2017-3-18,295685712,sedan,160000,8
9331,7.25,BEV,manufacture,450,Dechang,60.8,danigo,553,Jeju,2013-9-22,878629822,compact,150000,5
6233,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,696,Jeju,2014-1-18,1014076807,sedan,140000,5
8307,60.9,PHEV,waiting,1200,GM,303.2,Volt_ev,411,ChungNam,2016-3-30,1202530169,sedan,160000,8
13896,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,486,JeonNam,2013-3-29,460505694,sedan,200000,10
25153,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,543,Jeju,2015-9-21,257475893,sedan,140000,5
4233,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,85,Seoul,2014-7-28,1916630023,sedan,200000,10
7450,26.64,PHEV,inspection,839,Renault,135.0,sm3_17,487,Jeju,2016-4-28,619369471,sedan,140000,7
19295,28.0,PHEV,manufacture,1126,Hyundai,200.1,ionic_2018,450,Busan,2016-2-21,254472721,sedan,200000,10
19346,23.76,BEV,using,849,Nissan,132.8,LEAF,439,Gyunggi,2013-3-21,179288964,sedan,100000,6
21886,30.0,HEV,using,1027,Kia,179.6,soul_18,535,Seoul,2015-6-21,748674711,sedan,160000,10
5851,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,76,Jeju,2013-9-25,971555724,sedan,140000,7
905,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,468,Daegu,2015-2-17,987982423,sedan,140000,7
22219,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,24,Jeju,2015-1-27,1420658994,sedan,200000,10
7034,7.25,BEV,using,450,Dechang,60.8,danigo,513,GyeongBuk,2014-7-19,219556951,compact,150000,5
2722,6.77,BEV,manufacture,450,Renault,60.8,twizy,467,Jeju,2014-1-18,854064575,compact,120000,7
19746,18.8,BEV,inspection,807,BMW,132.0,i3_17,129,Jeju,2014-7-25,575329296,sedan,100000,8
23972,30.0,HEV,using,1027,Kia,179.6,soul_18,296,Jeju,2015-9-17,1486680083,sedan,160000,10
11569,6.77,BEV,waiting,450,Renault,60.8,twizy,435,Jeju,2013-1-30,643620952,compact,120000,7
4173,26.64,PHEV,inspection,839,Renault,135.0,sm3_17,661,Jeju,2014-6-30,541012007,sedan,140000,7
1167,284.7,BEV,manufacture,1200,Tesla,359.5,modelS_75d,51,JeonNam,2014-2-28,900106505,sedan,140000,5
1506,18.8,BEV,using,807,BMW,132.0,i3_17,23,JeonNam,2015-9-29,44866796,sedan,100000,8
21658,33.18,BEV,using,1091,BMW,208.2,i3_18,661,Gangwon,2014-3-22,312527647,sedan,100000,8
18666,87.5,BEV,manufacture,1200,Tesla,378.5,modelS_90d,61,Jeju,2017-9-28,1239043095,sedan,140000,5
17750,28.0,PHEV,using,1126,Hyundai,200.1,ionic_2018,516,Jeju,2015-5-19,1325174401,sedan,200000,10
24374,33.18,BEV,using,1091,BMW,208.2,i3_18,474,Jeju,2016-8-22,40163680,sedan,100000,8
10271,18.8,BEV,inspection,807,BMW,132.0,i3_17,159,ChungNam,2013-9-29,540236016,sedan,100000,8
17807,26.64,PHEV,manufacture,839,Renault,135.0,sm3_17,33,Seoul,2017-3-27,934970487,sedan,140000,7
24520,30.0,HEV,inspection,1027,Kia,179.6,soul_18,339,Seoul,2014-6-24,217653383,sedan,160000,10
23543,87.5,BEV,manufacture,1200,Tesla,378.5,modelS_90d,135,Gyunggi,2014-1-17,505588900,sedan,140000,5
860,30.0,HEV,inspection,1027,Kia,179.6,soul_18,83,GyeongNam,2013-3-19,376637364,sedan,160000,10
10145,30.0,HEV,inspection,1027,Kia,179.6,soul_18,153,Daegu,2015-8-18,1178326538,sedan,160000,10
22781,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,553,Jeju,2014-7-20,842065592,sedan,140000,5
10939,30.0,HEV,waiting,1027,Kia,179.6,soul_18,414,Jeju,2017-7-19,1037151005,sedan,160000,10
15617,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,621,Jeju,2016-6-26,1318532535,sedan,140000,5
12201,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,132,Busan,2015-4-24,1260386732,sedan,140000,5
21551,23.76,BEV,inspection,849,Nissan,132.8,LEAF,303,Seoul,2017-5-27,314974109,sedan,100000,6
16639,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,188,Daejeon,2013-8-26,1131130579,sedan,140000,5
8796,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,141,JeonBuk,2015-9-30,1658762513,sedan,200000,10
2773,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,331,Gyunggi,2015-1-20,594114169,sedan,140000,7
14660,33.18,BEV,inspection,1091,BMW,208.2,i3_18,375,Busan,2016-4-26,181730785,sedan,100000,8
7020,30.0,HEV,manufacture,1027,Kia,179.6,soul_18,274,JeonNam,2015-3-18,1008023961,sedan,160000,10
10716,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,409,Incheon,2014-3-23,1783162126,sedan,200000,10
12387,35.94,PHEV,using,1017,Renault,212.7,sm3_18,348,Jeju,2013-3-17,235702359,sedan,140000,7
6096,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,526,Gyunggi,2017-4-19,785751890,sedan,140000,5
11873,7.25,BEV,using,450,Dechang,60.8,danigo,669,Daegu,2017-1-30,569796719,compact,150000,5
18176,87.5,BEV,using,1200,Tesla,378.5,modelS_90d,271,Seoul,2016-2-19,1299937988,sedan,140000,5
25008,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,496,Jeju,2015-5-30,1694443109,sedan,200000,10
4416,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,314,Jeju,2015-4-21,636998804,sedan,140000,5
15313,28.0,PHEV,using,1126,Hyundai,200.1,ionic_2018,586,Seoul,2016-5-19,28550847,sedan,200000,10
19577,23.76,BEV,using,849,Nissan,132.8,LEAF,278,ChungBuk,2017-8-29,588414655,sedan,100000,6
18757,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,408,Daegu,2016-8-28,326093408,sedan,140000,5
21887,16.4,BEV,waiting,706,Kia,91.0,ray_18,357,Daegu,2014-4-28,862146374,sedan,120000,6
20945,33.18,BEV,inspection,1091,BMW,208.2,i3_18,131,ChungBuk,2014-2-21,802312747,sedan,100000,8
17942,60.9,PHEV,using,1200,GM,303.2,Volt_ev,406,Jeju,2017-2-27,435217522,sedan,160000,8
14162,18.8,BEV,inspection,807,BMW,132.0,i3_17,435,Jeju,2016-4-23,679162504,sedan,100000,8
21790,28.0,PHEV,using,1126,Hyundai,200.1,ionic_2018,611,Gyunggi,2015-3-29,1764406635,sedan,200000,10
332,35.94,PHEV,using,1017,Renault,212.7,sm3_18,655,Seoul,2016-9-26,390786273,sedan,140000,7
14808,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,343,Jeju,2017-4-27,212980203,sedan,140000,5
20417,7.25,BEV,using,450,Dechang,60.8,danigo,696,JeonNam,2014-9-29,1078450242,compact,150000,5
15512,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,647,GyeongBuk,2014-5-22,1115089853,sedan,140000,5
1787,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,401,Gwangju,2017-3-24,936238796,sedan,140000,5
2727,16.4,BEV,using,706,Kia,91.0,ray_18,389,Seoul,2013-7-18,1006933677,sedan,120000,6
16158,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,672,Seoul,2014-3-25,57787856,sedan,100000,8
22241,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,65,Incheon,2017-9-19,1273183907,sedan,140000,5
7206,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,181,Jeju,2013-9-26,1102771241,sedan,200000,10
10934,18.8,BEV,inspection,807,BMW,132.0,i3_17,233,Jeju,2015-8-26,851293646,sedan,100000,8
7503,28.0,PHEV,manufacture,1126,Hyundai,200.1,ionic_2018,645,Gyunggi,2015-8-26,1886128028,sedan,200000,10
18199,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,423,Daejeon,2016-4-29,461032042,sedan,140000,5
24097,23.76,BEV,using,849,Nissan,132.8,LEAF,190,Busan,2017-1-25,825388841,sedan,100000,6
9869,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,329,Jeju,2015-6-25,1028240571,sedan,140000,5
22586,33.18,BEV,using,1091,BMW,208.2,i3_18,21,GyeongNam,2014-4-20,895272692,sedan,100000,8
19015,101.5,BEV,using,1200,Tesla,424.0,modelP_100d,215,Seoul,2015-4-18,587610495,sedan,140000,5
20767,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,538,Seoul,2016-2-23,800681904,sedan,140000,5
13776,28.0,PHEV,waiting,1126,Hyundai,200.1,ionic_2018,218,Jeju,2015-6-25,502900930,sedan,200000,10
1850,18.8,BEV,inspection,807,BMW,132.0,i3_17,500,Jeju,2015-9-19,663362513,sedan,100000,8
8321,23.76,BEV,inspection,849,Nissan,132.8,LEAF,520,Jeju,2017-2-26,854032600,sedan,100000,6
4533,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,523,Seoul,2013-9-29,449129594,sedan,140000,5
18536,18.8,BEV,waiting,807,BMW,132.0,i3_17,64,Jeju,2017-8-25,833138845,sedan,100000,8
21713,7.25,BEV,manufacture,450,Dechang,60.8,danigo,55,Busan,2017-2-29,607144920,compact,150000,5
15209,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,518,Seoul,2013-5-24,150460147,sedan,140000,5
15249,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,654,Jeju,2015-1-18,1972133683,sedan,200000,10
18622,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,453,Seoul,2014-8-24,750227071,sedan,200000,10
6119,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,348,Gwangju,2013-4-20,444000086,sedan,140000,7
19055,7.25,BEV,waiting,450,Dechang,60.8,danigo,257,Jeju,2014-7-18,174753503,compact,150000,5
8195,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,184,Jeju,2014-6-23,369989567,sedan,100000,6
1014,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,499,Seoul,2017-2-29,448122599,sedan,140000,5
6857,23.76,BEV,waiting,849,Nissan,132.8,LEAF,104,Jeju,2016-5-18,299418232,sedan,100000,6
8479,26.64,PHEV,using,839,Renault,135.0,sm3_17,20,JeonNam,2014-9-30,1247422772,sedan,140000,7
13399,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,239,Jeju,2016-3-28,1376963244,sedan,140000,5
7330,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,694,Jeju,2015-4-22,596732858,sedan,140000,7
21455,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,551,Seoul,2017-6-23,108597080,sedan,200000,10
15528,33.18,BEV,using,1091,BMW,208.2,i3_18,137,Gyunggi,2016-7-24,227160234,sedan,100000,8
21667,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,508,Daegu,2015-5-27,62711751,sedan,140000,5
2504,7.25,BEV,manufacture,450,Dechang,60.8,danigo,573,Daegu,2014-4-23,174605830,compact,150000,5
24356,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,217,Seoul,2013-7-30,1139490119,sedan,200000,10
12528,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,397,Gyunggi,2017-4-29,404410856,sedan,100000,6
24752,23.76,BEV,inspection,849,Nissan,132.8,LEAF,568,Busan,2014-6-27,964928513,sedan,100000,6
2134,26.64,PHEV,using,839,Renault,135.0,sm3_17,144,GyeongBuk,2013-5-18,462549595,sedan,140000,7
25785,18.8,BEV,using,807,BMW,132.0,i3_17,350,Jeju,2016-8-23,826524166,sedan,100000,8
5460,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,618,Jeju,2015-4-27,1191920917,sedan,200000,10
7248,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,459,Jeju,2015-5-22,186643420,sedan,200000,10
636,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,584,Jeju,2013-4-26,944932200,sedan,140000,5
697,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,418,Gyunggi,2013-7-26,416363911,sedan,140000,5
14076,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,654,Seoul,2014-6-25,173269562,sedan,140000,5
5168,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,314,Daegu,2014-5-23,1233185025,sedan,140000,5
2405,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,660,JeonNam,2016-5-30,486181019,sedan,200000,10
20972,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,217,Seoul,2016-9-27,203591927,sedan,140000,5
14809,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,592,Jeju,2013-1-17,1286334870,sedan,200000,10
18387,16.4,BEV,inspection,706,Kia,91.0,ray_18,357,Gyunggi,2014-3-20,330912076,sedan,120000,6
19748,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,681,Daegu,2017-6-27,941961418,sedan,100000,8
924,23.76,BEV,using,849,Nissan,132.8,LEAF,372,Daegu,2014-8-29,138755134,sedan,100000,6
2471,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,407,ChungBuk,2014-6-20,1393649459,sedan,140000,5
13453,6.77,BEV,manufacture,450,Renault,60.8,twizy,452,JeonBuk,2015-4-26,696703543,compact,120000,7
9170,26.64,PHEV,inspection,839,Renault,135.0,sm3_17,23,Ulsan,2013-6-20,130964701,sedan,140000,7
18685,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,403,Jeju,2014-9-30,233265758,sedan,140000,5
2572,30.0,HEV,waiting,1027,Kia,179.6,soul_18,530,Seoul,2016-3-17,1227611021,sedan,160000,10
24405,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,435,Jeju,2017-7-17,104799380,sedan,200000,10
5833,30.0,HEV,inspection,1027,Kia,179.6,soul_18,389,GyeongNam,2014-3-18,1233432809,sedan,160000,10
16086,26.64,PHEV,inspection,839,Renault,135.0,sm3_17,52,Daegu,2016-1-28,865075059,sedan,140000,7
19386,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,673,Jeju,2013-7-23,161108001,sedan,100000,6
3278,7.25,BEV,waiting,450,Dechang,60.8,danigo,629,Jeju,2014-4-27,776159239,compact,150000,5
24557,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,471,Seoul,2014-1-25,447823742,sedan,140000,5
24646,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,94,Jeju,2015-3-25,1278256225,sedan,140000,5
6262,6.77,BEV,waiting,450,Renault,60.8,twizy,254,Seoul,2014-2-26,470841569,compact,120000,7
21506,6.77,BEV,manufacture,450,Renault,60.8,twizy,280,Busan,2015-8-24,1067879263,compact,120000,7
4152,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,136,JeonNam,2015-3-29,507354516,sedan,100000,8
16769,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,619,Seoul,2013-2-22,1537583566,sedan,200000,10
445,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,543,Seoul,2017-9-19,223900042,sedan,100000,8
19350,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,311,Jeju,2017-5-20,1113101670,sedan,200000,10
20290,18.8,BEV,manufacture,807,BMW,132.0,i3_17,384,Jeju,2013-3-23,517495851,sedan,100000,8
4813,6.77,BEV,using,450,Renault,60.8,twizy,222,Incheon,2017-8-27,486929760,compact,120000,7
4785,87.5,BEV,using,1200,Tesla,378.5,modelS_90d,255,Jeju,2015-4-26,65077630,sedan,140000,5
15090,26.64,PHEV,using,839,Renault,135.0,sm3_17,170,Jeju,2017-6-18,453192812,sedan,140000,7
18547,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,554,Jeju,2013-7-20,717374818,sedan,140000,5
270,60.9,PHEV,using,1200,GM,303.2,Volt_ev,327,Gwangju,2013-8-27,696856105,sedan,160000,8
24567,16.4,BEV,using,706,Kia,91.0,ray_18,320,Seoul,2016-3-23,938531413,sedan,120000,6
10039,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,647,Seoul,2017-8-18,1017880269,sedan,140000,5
1694,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,209,Jeju,2016-7-21,494274338,sedan,140000,7
23069,7.25,BEV,waiting,450,Dechang,60.8,danigo,57,Jeju,2015-1-27,843918958,compact,150000,5
1403,28.0,PHEV,waiting,1126,Hyundai,200.1,ionic_2018,696,Gyunggi,2015-7-30,653971829,sedan,200000,10
14352,101.5,BEV,using,1200,Tesla,424.0,modelP_100d,270,Incheon,2017-3-28,845193755,sedan,140000,5
8185,30.0,HEV,waiting,1027,Kia,179.6,soul_18,147,Jeju,2017-5-24,1311974967,sedan,160000,10
6638,6.77,BEV,manufacture,450,Renault,60.8,twizy,320,Jeju,2016-1-20,467736925,compact,120000,7
20692,87.5,BEV,using,1200,Tesla,378.5,modelS_90d,206,Seoul,2017-9-29,1278232617,sedan,140000,5
4757,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,680,Seoul,2014-4-18,1282448429,sedan,140000,5
17078,18.8,BEV,using,807,BMW,132.0,i3_17,296,Gyunggi,2016-4-30,121483347,sedan,100000,8
3457,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,173,Jeju,2013-5-21,413660099,sedan,140000,7
25973,23.76,BEV,waiting,849,Nissan,132.8,LEAF,557,Jeju,2013-2-17,653152582,sedan,100000,6
14615,18.8,BEV,inspection,807,BMW,132.0,i3_17,238,Jeju,2017-3-26,963218591,sedan,100000,8
24986,23.76,BEV,inspection,849,Nissan,132.8,LEAF,668,Seoul,2016-9-23,144858283,sedan,100000,6
13302,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,670,Seoul,2016-1-26,409698570,sedan,140000,5
10622,7.25,BEV,waiting,450,Dechang,60.8,danigo,216,GyeongBuk,2015-3-26,1354161611,compact,150000,5
20883,30.0,HEV,inspection,1027,Kia,179.6,soul_18,297,Jeju,2014-1-23,752292984,sedan,160000,10
18819,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,109,Gyunggi,2016-2-24,566826372,sedan,140000,7
7552,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,614,Incheon,2013-7-30,561294820,sedan,140000,5
22137,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,52,Seoul,2013-1-26,887133643,sedan,140000,7
2675,60.9,PHEV,using,1200,GM,303.2,Volt_ev,354,JeonNam,2014-7-26,292789510,sedan,160000,8
22676,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,119,Jeju,2014-5-18,558613153,sedan,140000,7
18432,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,117,Daegu,2013-7-20,637511094,sedan,140000,7
20178,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,581,Ulsan,2014-6-18,30015649,sedan,140000,7
22232,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,521,Seoul,2013-4-29,734954285,sedan,140000,5
21993,6.77,BEV,using,450,Renault,60.8,twizy,596,Seoul,2013-1-30,986415782,compact,120000,7
958,7.25,BEV,inspection,450,Dechang,60.8,danigo,681,Jeju,2016-7-17,1254241182,compact,150000,5
2556,28.0,PHEV,manufacture,1126,Hyundai,200.1,ionic_2018,430,Jeju,2015-3-17,1951053167,sedan,200000,10
9392,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,325,Jeju,2017-6-28,873252021,sedan,100000,6
17478,30.0,HEV,inspection,1027,Kia,179.6,soul_18,557,Seoul,2017-4-23,157344272,sedan,160000,10
6949,26.64,PHEV,manufacture,839,Renault,135.0,sm3_17,109,Gyunggi,2015-5-26,527053423,sedan,140000,7
13486,6.77,BEV,manufacture,450,Renault,60.8,twizy,209,Seoul,2014-7-19,681147685,compact,120000,7
24270,33.18,BEV,inspection,1091,BMW,208.2,i3_18,76,Jeju,2016-5-25,463324206,sedan,100000,8
4005,23.76,BEV,inspection,849,Nissan,132.8,LEAF,216,Jeju,2013-8-24,705738044,sedan,100000,6
25804,30.0,HEV,waiting,1027,Kia,179.6,soul_18,283,Seoul,2014-7-19,431836457,sedan,160000,10
4404,33.18,BEV,waiting,1091,BMW,208.2,i3_18,362,Seoul,2015-4-27,242784375,sedan,100000,8
23206,28.08,PHEV,using,1127,Hyundai,191.2,ionic_2017,288,Seoul,2015-5-18,1007354357,sedan,200000,10
20385,30.0,HEV,waiting,1027,Kia,179.6,soul_18,556,Jeju,2017-1-30,245942545,sedan,160000,10
419,16.4,BEV,using,706,Kia,91.0,ray_18,81,Daegu,2016-6-21,1168252935,sedan,120000,6
21579,16.4,BEV,manufacture,706,Kia,91.0,ray_18,184,Seoul,2017-1-28,360318749,sedan,120000,6
13949,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,244,GyeongBuk,2013-6-17,1812710654,sedan,200000,10
17759,23.76,BEV,inspection,849,Nissan,132.8,LEAF,481,Seoul,2017-8-30,48198371,sedan,100000,6
23521,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,651,Seoul,2016-9-22,611860261,sedan,160000,8
3228,26.64,PHEV,using,839,Renault,135.0,sm3_17,365,GyeongBuk,2016-2-19,312776247,sedan,140000,7
3341,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,602,Gyunggi,2015-2-27,689638662,sedan,140000,7
11294,7.25,BEV,using,450,Dechang,60.8,danigo,546,Jeju,2016-6-19,791848477,compact,150000,5
197,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,203,Gyunggi,2016-9-17,1246047833,sedan,140000,5
1908,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,320,JeonNam,2014-8-24,919337578,sedan,200000,10
25512,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,149,Daegu,2013-9-30,344327630,sedan,140000,5
2645,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,327,Daegu,2014-2-30,1032464976,sedan,140000,5
15483,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,336,Seoul,2016-3-23,60439966,sedan,140000,5
1379,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,638,Jeju,2015-6-22,1317065284,sedan,140000,5
3348,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,661,Seoul,2014-9-28,1230351016,sedan,200000,10
14295,28.0,PHEV,waiting,1126,Hyundai,200.1,ionic_2018,26,Jeju,2013-9-27,1220361774,sedan,200000,10
21109,30.0,HEV,manufacture,1027,Kia,179.6,soul_18,664,Gwangju,2016-2-26,958241611,sedan,160000,10
6714,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,452,Seoul,2014-1-28,423908276,sedan,140000,5
4077,28.0,PHEV,using,1126,Hyundai,200.1,ionic_2018,630,Jeju,2015-3-19,96005726,sedan,200000,10
21450,6.77,BEV,waiting,450,Renault,60.8,twizy,248,Jeju,2014-2-17,987189189,compact,120000,7
22091,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,676,Jeju,2016-5-22,912204830,sedan,200000,10
13145,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,367,Seoul,2014-9-30,631183567,sedan,140000,7
25408,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,415,GyeongBuk,2013-7-17,964572918,sedan,140000,7
19188,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,448,Jeju,2015-6-23,1653364905,sedan,200000,10
8832,30.0,HEV,manufacture,1027,Kia,179.6,soul_18,579,Jeju,2014-1-26,942235649,sedan,160000,10
5032,33.18,BEV,waiting,1091,BMW,208.2,i3_18,293,Jeju,2016-5-24,967051151,sedan,100000,8
10197,30.0,HEV,waiting,1027,Kia,179.6,soul_18,588,Jeju,2014-1-21,1526527161,sedan,160000,10
22518,28.08,PHEV,inspection,1127,Hyundai,191.2,ionic_2017,189,Seoul,2014-7-27,1653122741,sedan,200000,10
24738,87.5,BEV,manufacture,1200,Tesla,378.5,modelS_90d,573,Jeju,2017-2-28,1202583027,sedan,140000,5
25306,284.7,BEV,manufacture,1200,Tesla,359.5,modelS_75d,320,Jeju,2014-3-22,1236933798,sedan,140000,5
10262,33.18,BEV,inspection,1091,BMW,208.2,i3_18,314,Gyunggi,2014-3-19,955713602,sedan,100000,8
21193,26.64,PHEV,manufacture,839,Renault,135.0,sm3_17,505,ChungNam,2016-3-21,1186779572,sedan,140000,7
677,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,538,Seoul,2014-6-27,483007175,sedan,140000,5
467,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,418,Jeju,2017-3-21,1166744279,sedan,140000,5
8042,7.25,BEV,using,450,Dechang,60.8,danigo,88,Seoul,2014-2-20,304347073,compact,150000,5
